Time,TP9,AF7,AF8,TP10,ABS(TP)SUM,ABS(AF)SUM,ABS_SUM,Non-ClenchedTeeth
1627069778867.15,-210.45,-47.85,-36.13,-69.34,279.78999999999996,83.98,363.77,True
1627069778871.06,117.19,-45.41,-32.23,-40.04,157.23,77.63999999999999,234.86999999999998,True
1627069778874.96,88.38,-43.95,-31.74,-55.18,143.56,75.69,219.25,True
1627069778878.87,-238.28,-44.92,-34.18,-83.5,321.78,79.1,400.88,True
1627069778882.78,-265.14,-46.88,-41.02,-69.34,334.48,87.9,422.38,True
1627069778886.68,72.27,-46.88,-38.57,-24.9,97.16999999999999,85.45,182.61999999999998,True
1627069778890.59,168.95,-38.09,-24.41,-29.3,198.25,62.5,260.75,True
1627069778894.5,-137.21,-39.55,-34.18,-66.41,203.62,73.72999999999999,277.35,True
1627069778898.4,-292.48,-50.78,-50.78,-72.27,364.75,101.56,466.30999999999995,True
1627069778902.31,-8.3,-44.43,-41.99,-45.9,54.2,86.42,140.62,True
1627069778906.21,219.24,-36.13,-35.16,-29.79,249.03,71.28999999999999,320.32000000000005,True
1627069778910.12,-29.3,-45.41,-45.41,-52.25,81.55,90.82,172.37,True
1627069778914.03,-293.95,-49.8,-57.62,-71.78,365.73,107.41999999999999,473.15000000000003,True
1627069778917.93,-88.87,-46.39,-46.39,-53.71,142.58,92.78,235.36,True
1627069778921.84,195.31,-45.41,-30.76,-43.46,238.77,76.17,314.94,True
1627069778925.75,52.73,-41.5,-32.71,-68.85,121.57999999999998,74.21000000000001,195.79,True
1627069778929.65,-258.79,-54.69,-51.27,-87.4,346.19000000000005,105.96000000000001,452.15000000000003,True
1627069778933.56,-196.29,-59.08,-57.13,-64.94,261.23,116.21000000000001,377.44,True
1627069778937.46,129.88,-38.09,-35.16,-47.36,177.24,73.25,250.49,True
1627069778941.37,127.44,-41.02,-28.32,-68.36,195.8,69.34,265.14000000000004,True
1627069778945.28,-204.59,-53.71,-45.41,-98.14,302.73,99.12,401.85,True
1627069778949.18,-268.55,-49.8,-49.8,-92.77,361.32,99.6,460.92,True
1627069778953.09,48.34,-40.04,-32.23,-61.04,109.38,72.27,181.64999999999998,True
1627069778957.0,181.15,-34.18,-34.67,-60.06,241.21,68.85,310.06,True
1627069778960.9,-108.4,-42.48,-56.64,-88.87,197.27,99.12,296.39,True
1627069778964.81,-285.64,-40.53,-57.62,-105.96,391.59999999999997,98.15,489.75,True
1627069778968.71,-18.55,-33.2,-39.55,-92.29,110.84,72.75,183.59000000000003,True
1627069778972.62,220.7,-29.79,-28.32,-64.45,285.15,58.11,343.26,True
1627069778976.53,-3.42,-37.6,-41.99,-67.87,71.29,79.59,150.88000000000002,True
1627069778980.43,-298.34,-42.97,-44.92,-104.49,402.83,87.89,490.71999999999997,True
1627069778984.34,-137.21,-36.13,-30.76,-88.38,225.59,66.89,292.48,True
1627069778988.25,177.25,-30.27,-32.23,-50.78,228.03,62.5,290.53000000000003,True
1627069778992.15,78.61,-40.04,-49.8,-51.76,130.37,89.84,220.20999999999998,True
1627069778996.06,-242.68,-34.67,-49.8,-84.96,327.64,84.47,412.11,True
1627069778999.96,-209.47,-25.88,-44.92,-93.26,302.73,70.8,373.53000000000003,True
1627069779003.87,118.16,-32.71,-38.57,-68.36,186.51999999999998,71.28,257.8,True
1627069779007.78,152.83,-35.64,-35.64,-67.87,220.70000000000002,71.28,291.98,True
1627069779011.68,-167.48,-31.25,-42.48,-91.31,258.78999999999996,73.72999999999999,332.52,True
1627069779015.59,-263.67,-34.67,-42.97,-99.61,363.28000000000003,77.64,440.9200000000001,True
1627069779019.5,44.43,-35.16,-37.11,-72.27,116.69999999999999,72.27,188.96999999999997,True
1627069779023.4,203.13,-31.25,-26.86,-59.08,262.21,58.11,320.32,True
1627069779027.31,-76.17,-38.09,-28.81,-90.33,166.5,66.9,233.4,True
1627069779031.21,-288.09,-43.46,-40.04,-107.42,395.51,83.5,479.01,True
1627069779035.12,-59.08,-52.25,-47.85,-79.59,138.67000000000002,100.1,238.77,True
1627069779039.03,189.94,-52.25,-35.16,-51.76,241.7,87.41,329.11,True
1627069779042.93,5.86,-36.13,-20.02,-80.57,86.42999999999999,56.150000000000006,142.58,True
1627069779046.84,-275.88,-44.43,-40.04,-96.68,372.56,84.47,457.03000000000003,True
1627069779050.75,-128.91,-53.71,-44.92,-62.01,190.92,98.63,289.55,True
1627069779054.65,196.78,-45.41,-29.3,-44.43,241.21,74.71,315.92,True
1627069779058.56,132.32,-46.39,-37.6,-62.5,194.82,83.99000000000001,278.81,True
1627069779062.46,-194.82,-57.13,-50.29,-88.38,283.2,107.42,390.62,True
1627069779066.37,-198.24,-55.18,-47.85,-75.2,273.44,103.03,376.47,True
1627069779070.28,132.81,-46.39,-36.62,-39.55,172.36,83.00999999999999,255.37,True
1627069779074.18,201.66,-52.25,-37.11,-44.92,246.57999999999998,89.36,335.94,True
1627069779078.09,-116.21,-51.76,-51.76,-69.34,185.55,103.52,289.07,True
1627069779082.0,-248.05,-52.25,-63.96,-62.5,310.55,116.21000000000001,426.76,True
1627069779085.9,42.97,-36.62,-35.64,-38.57,81.53999999999999,72.25999999999999,153.8,True
1627069779089.81,233.4,-25.39,-25.39,-36.62,270.02,50.78,320.79999999999995,True
1627069779093.71,-10.74,-33.69,-48.83,-55.66,66.39999999999999,82.52,148.92,True
1627069779097.62,-244.63,-37.6,-51.27,-61.52,306.15,88.87,395.02,True
1627069779101.53,-33.69,-35.64,-34.18,-40.53,74.22,69.82,144.04,True
1627069779105.43,251.46,-35.64,-25.88,-11.72,263.18,61.519999999999996,324.7,True
1627069779109.34,88.87,-38.09,-37.6,-28.81,117.68,75.69,193.37,True
1627069779113.25,-226.07,-41.99,-41.99,-62.01,288.08,83.98,372.06,True
1627069779117.15,-135.74,-44.92,-32.71,-51.76,187.5,77.63,265.13,True
1627069779121.06,182.62,-44.43,-27.83,-33.69,216.31,72.25999999999999,288.57,True
1627069779124.96,154.3,-44.43,-35.16,-40.53,194.83,79.59,274.42,True
1627069779128.87,-168.46,-43.95,-50.78,-42.97,211.43,94.73,306.15999999999997,True
1627069779132.78,-212.89,-27.34,-37.6,-52.73,265.62,64.94,330.56,True
1627069779136.68,99.61,-22.46,-22.46,-46.39,146.0,44.92,190.92000000000002,True
1627069779140.59,194.82,-31.74,-28.81,-42.97,237.79,60.55,298.34,True
1627069779144.5,-115.72,-36.62,-37.6,-78.61,194.32999999999998,74.22,268.55,True
1627069779148.4,-268.55,-33.69,-36.62,-83.01,351.56,70.31,421.87,True
1627069779152.31,13.18,-31.74,-32.23,-50.29,63.47,63.97,127.44,True
1627069779156.21,228.52,-28.81,-22.95,-35.64,264.16,51.76,315.92,True
1627069779160.12,-5.86,-25.39,-18.55,-55.66,61.519999999999996,43.94,105.46,True
1627069779164.03,-263.67,-30.27,-31.25,-69.82,333.49,61.519999999999996,395.01,True
1627069779167.93,-77.64,-32.71,-40.04,-49.8,127.44,72.75,200.19,True
1627069779171.84,215.33,-34.18,-43.46,-13.67,229.0,77.64,306.64,True
1627069779175.75,77.64,-21.0,-30.27,-34.18,111.82,51.269999999999996,163.09,True
1627069779179.65,-244.14,-19.53,-36.13,-82.03,326.16999999999996,55.660000000000004,381.8299999999999,True
1627069779183.56,-186.52,-28.32,-45.9,-71.78,258.3,74.22,332.52,True
1627069779187.46,138.67,-24.9,-33.2,-42.48,181.14999999999998,58.1,239.25,True
1627069779191.37,141.6,-21.0,-36.62,-43.46,185.06,57.62,242.68,True
1627069779195.28,-178.22,-21.48,-48.34,-62.01,240.23,69.82000000000001,310.04999999999995,True
1627069779199.18,-245.12,-29.3,-55.18,-58.59,303.71000000000004,84.48,388.19000000000005,True
1627069779203.09,80.57,-23.93,-47.36,-16.11,96.67999999999999,71.28999999999999,167.96999999999997,True
1627069779207.0,217.77,-11.72,-32.23,-1.95,219.72,43.949999999999996,263.67,True
1627069779210.9,-116.21,-25.39,-28.32,-62.01,178.22,53.71,231.93,True
1627069779214.81,-336.91,-46.39,-37.11,-91.31,428.22,83.5,511.72,True
1627069779218.71,-78.13,-41.5,-37.6,-45.41,123.53999999999999,79.1,202.64,True
1627069779222.62,150.39,-26.37,-10.74,-56.64,207.02999999999997,37.11,244.14,True
1627069779226.53,-73.73,-41.5,-10.25,-100.1,173.82999999999998,51.75,225.57999999999998,True
1627069779230.43,-359.86,-52.73,-22.95,-113.28,473.14,75.67999999999999,548.82,True
1627069779234.34,-224.61,-47.85,-5.37,-114.75,339.36,53.22,392.58000000000004,True
1627069779238.25,84.47,-49.32,1.46,-96.68,181.15,50.78,231.93,True
1627069779242.15,-20.02,-60.55,-5.86,-117.68,137.70000000000002,66.41,204.11,True
1627069779246.06,-344.24,-79.59,-16.6,-134.28,478.52,96.19,574.71,False
1627069779249.96,-310.06,-75.2,-12.21,-119.14,429.2,87.41,516.61,True
1627069779253.87,8.3,-65.92,7.81,-107.42,115.72,73.73,189.45,True
1627069779257.78,57.62,-78.61,2.44,-94.73,152.35,81.05,233.39999999999998,True
1627069779261.68,-270.51,-92.77,-14.65,-103.52,374.03,107.42,481.44999999999993,True
1627069779265.59,-375.0,-87.4,-4.39,-107.91,482.90999999999997,91.79,574.6999999999999,False
1627069779269.5,-55.66,-77.15,2.44,-81.54,137.2,79.59,216.79,True
1627069779273.4,107.91,-77.15,-7.32,-73.73,181.64,84.47,266.10999999999996,True
1627069779277.31,-163.09,-80.08,-20.51,-88.38,251.47,100.59,352.06,True
1627069779281.21,-369.14,-83.98,-19.04,-100.1,469.24,103.02000000000001,572.26,False
1627069779285.12,-123.05,-77.64,-3.91,-76.66,199.70999999999998,81.55,281.26,True
1627069779289.03,141.11,-65.92,-0.98,-49.8,190.91000000000003,66.9,257.81000000000006,True
1627069779292.93,-46.88,-65.92,-11.72,-69.82,116.69999999999999,77.64,194.34,True
1627069779296.84,-338.87,-66.89,-26.86,-94.24,433.11,93.75,526.86,True
1627069779300.75,-214.36,-61.52,-28.81,-84.96,299.32,90.33,389.65,True
1627069779304.65,97.66,-50.29,-20.02,-52.25,149.91,70.31,220.22,True
1627069779308.56,36.13,-43.46,-15.63,-53.71,89.84,59.09,148.93,True
1627069779312.46,-286.13,-40.53,-21.0,-86.91,373.03999999999996,61.53,434.56999999999994,True
1627069779316.37,-275.88,-42.48,-23.93,-71.29,347.17,66.41,413.58000000000004,True
1627069779320.28,62.99,-46.39,-21.0,-33.69,96.68,67.39,164.07,True
1627069779324.18,127.93,-41.99,-15.14,-39.06,166.99,57.13,224.12,True
1627069779328.09,-194.34,-41.5,-28.32,-73.24,267.58,69.82,337.4,True
1627069779332.0,-327.64,-46.88,-39.55,-80.57,408.21,86.43,494.64,True
1627069779335.9,-27.34,-46.39,-39.06,-54.69,82.03,85.45,167.48000000000002,True
1627069779339.81,171.88,-35.16,-27.83,-44.92,216.8,62.989999999999995,279.79,True
1627069779343.71,-91.8,-35.16,-30.27,-75.68,167.48000000000002,65.42999999999999,232.91000000000003,True
1627069779347.62,-329.1,-46.39,-46.39,-100.59,429.69000000000005,92.78,522.47,True
1627069779351.53,-104.49,-51.76,-49.32,-75.2,179.69,101.08,280.77,True
1627069779355.43,170.9,-42.48,-41.99,-51.76,222.66,84.47,307.13,True
1627069779359.34,19.04,-41.02,-47.36,-75.2,94.24000000000001,88.38,182.62,True
1627069779363.25,-277.34,-52.25,-62.5,-92.77,370.10999999999996,114.75,484.85999999999996,True
1627069779367.15,-193.85,-59.57,-60.06,-62.99,256.84,119.63,376.46999999999997,True
1627069779371.06,125.98,-42.48,-37.11,-45.9,171.88,79.59,251.46999999999997,True
1627069779374.96,96.19,-35.16,-31.25,-52.25,148.44,66.41,214.85,True
1627069779378.87,-233.4,-51.27,-43.95,-78.61,312.01,95.22,407.22999999999996,True
1627069779382.78,-223.14,-57.13,-46.39,-81.05,304.19,103.52000000000001,407.71,True
1627069779386.68,73.73,-50.78,-37.11,-48.83,122.56,87.89,210.45,True
1627069779390.59,145.51,-41.02,-38.57,-54.69,200.2,79.59,279.79,True
1627069779394.5,-146.0,-44.43,-54.69,-86.43,232.43,99.12,331.55,True
1627069779398.4,-309.57,-45.41,-50.29,-89.36,398.93,95.69999999999999,494.63000000000005,True
1627069779402.31,-28.81,-38.57,-25.88,-71.29,100.10000000000001,64.45,164.55,True
1627069779406.21,186.04,-31.74,-18.55,-54.2,240.24,50.29,290.53000000000003,True
1627069779410.12,-56.15,-32.71,-40.04,-62.01,118.16,72.75,190.91,True
1627069779414.03,-304.69,-33.2,-48.83,-74.22,378.90999999999997,82.03,460.93999999999994,True
1627069779417.93,-109.38,-20.02,-27.34,-64.94,174.32,47.36,221.68,True
1627069779421.84,180.66,-21.48,-22.95,-42.48,223.14,44.43,267.57,True
1627069779425.75,54.69,-34.18,-38.57,-52.25,106.94,72.75,179.69,True
1627069779429.65,-234.86,-26.37,-44.92,-62.5,297.36,71.29,368.65000000000003,True
1627069779433.56,-160.16,-16.11,-41.02,-53.22,213.38,57.13,270.51,True
1627069779437.46,141.11,-24.9,-29.79,-54.2,195.31,54.69,250.0,True
1627069779441.37,128.91,-34.18,-25.39,-64.45,193.36,59.57,252.93,True
1627069779445.28,-187.99,-41.02,-30.76,-87.4,275.39,71.78,347.16999999999996,True
1627069779449.18,-256.84,-44.92,-36.62,-88.87,345.71,81.53999999999999,427.25,True
1627069779453.09,34.18,-43.95,-19.53,-70.31,104.49000000000001,63.480000000000004,167.97,True
1627069779457.0,162.6,-54.69,-11.23,-48.83,211.43,65.92,277.35,True
1627069779460.9,-125.49,-49.8,-10.74,-79.59,205.07999999999998,60.54,265.62,True
1627069779464.81,-310.55,-42.97,-2.44,-105.47,416.02,45.41,461.43,True
1627069779468.71,-37.6,-43.46,0.98,-66.41,104.00999999999999,44.44,148.45,True
1627069779472.62,208.98,-37.6,0.49,-50.78,259.76,38.09,297.85,True
1627069779476.53,-5.86,-52.25,-9.77,-82.52,88.38,62.019999999999996,150.4,True
1627069779480.43,-280.27,-60.55,-22.95,-98.63,378.9,83.5,462.4,True
1627069779484.34,-121.58,-49.8,-18.55,-73.73,195.31,68.35,263.66,True
1627069779488.25,183.59,-41.5,-2.93,-48.34,231.93,44.43,276.36,True
1627069779492.15,96.68,-43.46,-5.86,-59.57,156.25,49.32,205.57000000000002,True
1627069779496.06,-221.68,-47.36,-22.95,-91.31,312.99,70.31,383.3,True
1627069779499.96,-191.89,-47.85,-31.74,-77.15,269.03999999999996,79.59,348.63,True
1627069779503.87,132.81,-45.9,-18.55,-34.18,166.99,64.45,231.44000000000003,True
1627069779507.78,166.99,-35.64,0.0,-57.62,224.61,35.64,260.25,True
1627069779511.68,-155.27,-41.5,-16.11,-99.61,254.88,57.61,312.49,True
1627069779515.59,-258.79,-45.41,-31.74,-96.68,355.47,77.14999999999999,432.62,True
1627069779519.5,41.99,-36.13,-22.46,-68.85,110.84,58.59,169.43,True
1627069779523.4,202.15,-29.79,-19.53,-64.45,266.6,49.32,315.9200000000001,True
1627069779527.31,-79.59,-41.5,-37.6,-87.4,166.99,79.1,246.09,True
1627069779531.21,-291.5,-49.8,-49.32,-91.31,382.81,99.12,481.93,True
1627069779535.12,-50.29,-39.55,-41.02,-59.08,109.37,80.57,189.94000000000003,True
1627069779539.03,204.1,-38.09,-34.18,-38.57,242.67,72.27000000000001,314.94,True
1627069779542.93,16.6,-43.95,-35.16,-64.45,81.05000000000001,79.11,160.16000000000003,True
1627069779546.84,-262.21,-54.69,-44.92,-68.85,331.05999999999995,99.61,430.66999999999996,True
1627069779550.75,-133.3,-43.46,-31.74,-50.78,184.08,75.2,259.28000000000003,True
1627069779554.65,170.9,-26.86,-12.21,-35.16,206.06,39.07,245.13000000000002,True
1627069779558.56,103.52,-31.74,-24.9,-49.32,152.84,56.64,209.48000000000002,True
1627069779562.46,-223.63,-41.99,-39.06,-85.45,309.08,81.05000000000001,390.13,True
1627069779566.37,-224.12,-36.62,-28.32,-78.13,302.25,64.94,367.19,True
1627069779570.28,103.52,-25.39,-15.63,-48.83,152.35,41.02,193.37,True
1627069779574.18,176.76,-32.23,-25.88,-51.27,228.03,58.11,286.14,True
1627069779578.09,-133.79,-39.55,-35.64,-80.08,213.87,75.19,289.06,True
1627069779582.0,-266.6,-41.5,-35.64,-92.29,358.89000000000004,77.14,436.03000000000003,True
1627069779585.9,27.83,-44.43,-33.2,-67.38,95.21,77.63,172.83999999999997,True
1627069779589.81,217.29,-55.18,-25.88,-39.55,256.84,81.06,337.9,True
1627069779593.71,-39.55,-62.5,-29.79,-57.62,97.16999999999999,92.28999999999999,189.45999999999998,True
1627069779597.62,-271.48,-56.15,-28.32,-99.61,371.09000000000003,84.47,455.56,True
1627069779601.53,-62.01,-59.57,-26.37,-78.13,140.14,85.94,226.07999999999998,True
1627069779605.43,208.98,-54.69,-24.9,-36.13,245.10999999999999,79.59,324.69999999999993,True
1627069779609.34,51.27,-48.34,-32.23,-53.22,104.49000000000001,80.57,185.06,True
1627069779613.25,-243.16,-60.06,-46.88,-91.8,334.96,106.94,441.9,True
1627069779617.15,-150.88,-64.45,-48.34,-81.05,231.93,112.79,344.72,True
1627069779621.06,158.69,-56.64,-44.92,-55.66,214.35,101.56,315.91,True
1627069779624.96,132.32,-53.71,-39.06,-64.94,197.26,92.77000000000001,290.03,True
1627069779628.87,-188.48,-56.64,-41.5,-92.77,281.25,98.14,379.39,True
1627069779632.78,-225.1,-60.55,-43.46,-83.5,308.6,104.00999999999999,412.61,True
1627069779636.68,90.82,-60.55,-32.71,-52.25,143.07,93.25999999999999,236.33,True
1627069779640.59,185.55,-50.29,-18.55,-60.06,245.61,68.84,314.45000000000005,True
1627069779644.5,-122.56,-47.85,-27.34,-93.75,216.31,75.19,291.5,True
1627069779648.4,-284.67,-52.25,-39.06,-100.59,385.26,91.31,476.57,True
1627069779652.31,-8.79,-53.22,-37.11,-50.29,59.08,90.33,149.41,True
1627069779656.21,201.17,-41.02,-22.46,-43.95,245.12,63.480000000000004,308.59999999999997,True
1627069779660.12,-37.11,-41.99,-23.44,-94.73,131.84,65.43,197.27,True
1627069779664.03,-293.46,-58.59,-34.67,-109.38,402.84,93.26,496.09999999999997,True
1627069779667.93,-116.21,-57.13,-27.83,-82.52,198.73,84.96000000000001,283.69,True
1627069779671.84,165.53,-42.97,-13.67,-60.06,225.59,56.64,282.23,True
1627069779675.75,49.8,-46.88,-20.02,-83.01,132.81,66.9,199.71,True
1627069779679.65,-250.49,-57.62,-30.76,-104.49,354.98,88.38,443.36,True
1627069779683.56,-181.15,-53.22,-20.51,-70.8,251.95,73.73,325.67999999999995,True
1627069779687.46,151.37,-36.13,-1.46,-44.43,195.8,37.59,233.39000000000001,True
1627069779691.37,142.09,-31.25,-9.28,-71.78,213.87,40.53,254.4,True
1627069779695.28,-191.41,-33.2,-37.11,-95.7,287.11,70.31,357.42,True
1627069779699.18,-264.65,-28.32,-37.11,-86.91,351.55999999999995,65.43,416.98999999999995,True
1627069779703.09,47.85,-21.48,-16.6,-60.55,108.4,38.08,146.48,True
1627069779707.0,175.78,-22.46,-11.72,-48.34,224.12,34.18,258.3,True
1627069779710.9,-121.09,-31.25,-23.93,-65.92,187.01,55.18,242.19,True
1627069779714.81,-296.88,-35.16,-31.74,-73.73,370.61,66.89999999999999,437.51,True
1627069779718.71,-41.5,-27.34,-26.86,-51.76,93.25999999999999,54.2,147.45999999999998,True
1627069779722.62,203.13,-24.9,-23.93,-32.71,235.84,48.83,284.67,True
1627069779726.53,6.84,-31.25,-34.18,-46.88,53.72,65.43,119.15,True
1627069779730.43,-276.37,-31.25,-41.02,-75.2,351.57,72.27000000000001,423.84,True
1627069779734.34,-132.81,-30.27,-32.23,-67.87,200.68,62.5,263.18,True
1627069779738.25,171.39,-28.32,-22.95,-44.43,215.82,51.269999999999996,267.09,True
1627069779742.15,83.98,-28.81,-29.3,-49.32,133.3,58.11,191.41000000000003,True
1627069779746.06,-231.45,-33.2,-38.09,-72.27,303.71999999999997,71.29,375.01,True
1627069779749.96,-207.52,-34.18,-40.53,-69.82,277.34000000000003,74.71000000000001,352.05000000000007,True
1627069779753.87,110.84,-35.64,-40.04,-48.83,159.67000000000002,75.68,235.35,True
1627069779757.78,147.95,-37.11,-49.32,-39.06,187.01,86.43,273.44,True
1627069779761.68,-171.88,-29.79,-41.02,-79.59,251.47,70.81,322.28,True
1627069779765.59,-263.67,-33.2,-36.62,-84.47,348.14,69.82,417.96,True
1627069779769.5,43.46,-32.71,-47.85,-40.04,83.5,80.56,164.06,True
1627069779773.4,204.59,-30.27,-41.99,-38.09,242.68,72.26,314.94,True
1627069779777.31,-62.5,-37.6,-46.88,-66.89,129.39,84.48,213.86999999999998,True
1627069779781.21,-273.44,-38.57,-57.62,-89.84,363.28,96.19,459.46999999999997,True
1627069779785.12,-46.88,-39.55,-48.83,-66.89,113.77000000000001,88.38,202.14999999999998,True
1627069779789.03,206.54,-43.95,-33.69,-39.55,246.08999999999997,77.64,323.72999999999996,True
1627069779792.93,24.41,-40.04,-32.71,-58.59,83.0,72.75,155.75,True
1627069779796.84,-266.6,-46.39,-45.9,-74.71,341.31,92.28999999999999,433.59999999999997,True
1627069779800.75,-147.46,-50.29,-44.43,-56.15,203.61,94.72,298.33,True
1627069779804.65,164.55,-39.06,-24.41,-30.27,194.82000000000002,63.47,258.29,True
1627069779808.56,111.82,-33.69,-30.27,-50.78,162.6,63.959999999999994,226.56,True
1627069779812.46,-202.15,-42.97,-38.09,-75.2,277.35,81.06,358.4100000000001,True
1627069779816.37,-203.61,-40.04,-27.34,-56.64,260.25,67.38,327.63,True
1627069779820.28,113.77,-38.57,-18.55,-34.67,148.44,57.120000000000005,205.56,True
1627069779824.18,170.41,-48.34,-13.67,-52.73,223.14,62.010000000000005,285.15000000000003,True
1627069779828.09,-137.21,-46.88,-22.95,-77.15,214.36,69.83,284.19,True
1627069779832.0,-263.18,-48.83,-26.37,-69.34,332.52,75.2,407.71999999999997,True
1627069779835.9,21.48,-41.02,-14.16,-46.88,68.36,55.18000000000001,123.53999999999999,True
1627069779839.81,207.03,-33.69,-10.74,-37.6,244.63,44.43,289.06,True
1627069779843.71,-40.53,-46.88,-30.27,-59.57,100.1,77.15,177.25,True
1627069779847.62,-276.37,-57.13,-51.27,-58.59,334.96000000000004,108.4,443.36,True
1627069779851.53,-75.68,-43.95,-41.5,-33.69,109.37,85.45,194.82,True
1627069779855.43,191.41,-39.55,-30.27,-30.76,222.17,69.82,291.98999999999995,True
1627069779859.34,39.55,-44.92,-31.25,-49.8,89.35,76.17,165.51999999999998,True
1627069779863.25,-251.95,-42.48,-35.16,-71.29,323.24,77.63999999999999,400.88,True
1627069779867.15,-163.09,-45.9,-36.13,-64.45,227.54000000000002,82.03,309.57,True
1627069779871.06,151.86,-36.62,-27.34,-46.88,198.74,63.959999999999994,262.7,True
1627069779874.96,124.02,-38.09,-36.62,-51.27,175.29,74.71000000000001,250.0,True
1627069779878.87,-200.2,-53.71,-50.29,-59.57,259.77,104.0,363.77,True
